time,scenario_name,target_distance,origin_distance,velocity.north,velocity.east,velocity.down,battery,current_lat,current_lon,current_alt,origin_lat,origin_lon,origin_alt,target_lat,target_lon,target_alt,onWater,bad_connection,is_armed,goals
02:34:35,TakingOff,0.14037536350095103,0.06283272489325735,-0.009999999776482582,-0.019999999552965164,0.009999999776482582,99.0,-3.7866996,-38.551969799999995,-0.0,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:36,TakingOff,0.14423781943838127,0.05547608421744759,-0.009999999776482582,-0.019999999552965164,0.019999999552965164,99.0,-3.7866999999999997,-38.5519697,-0.0,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:37,TakingOff,0.20854296609302256,0.13373320602482702,-0.009999999776482582,-0.019999999552965164,0.019999999552965164,97.0,-3.7867007999999998,-38.551969299999996,0.7,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:38,TakingOff,0.2836863483561203,0.21218868718359266,-0.009999999776482582,-0.019999999552965164,0.019999999552965164,97.0,-3.7867013,-38.5519688,2.7,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:39,TakingOff,0.24940319145570516,0.16946299900839903,-0.009999999776482582,-0.019999999552965164,0.019999999552965164,93.0,-3.7867007999999998,-38.5519689,3.6,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:40,TakingOff,0.13411428867590278,0.06479978774735405,-0.009999999776482582,-0.019999999552965164,0.019999999552965164,93.0,-3.7866994999999997,-38.551969899999996,4.1,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:41,TakingOff,0.12009397626580148,0.06763324667005792,-0.009999999776482582,-0.019999999552965164,0.019999999552965164,90.0,-3.7866994,-38.5519701,4.3,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:42,TakingOff,0.1459421838687468,0.05976761991119817,-0.009999999776482582,-0.019999999552965164,0.019999999552965164,90.0,-3.7866997999999996,-38.5519697,4.5,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:43,Flying,0.11315898691373578,0.03141636245867455,-0.009999999776482582,-0.019999999552965164,0.019999999552965164,87.0,-3.7867002,-38.55197,4.6,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:44,Flying,0.040064989410260654,0.11585841242579377,-0.019999999552965164,-0.009999999776482582,0.019999999552965164,87.0,-3.7867002999999997,-38.5519712,4.7,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:45,Flying,0.08676835911533748,0.15892042280809457,-0.019999999552965164,-0.009999999776482582,0.019999999552965164,83.0,-3.7866994,-38.5519715,4.7,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:46,Flying,0.011119492695638413,0.08945551272588766,-0.019999999552965164,-0.009999999776482582,0.019999999552965164,83.0,-3.7866999,-38.551971,4.8,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:47,Flying,0.055476085005810166,0.03328565021512352,-0.019999999552965164,-0.009999999776482582,0.019999999552965164,80.0,-3.7866999999999997,-38.551970499999996,4.8,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:48,Flying,0.04438086800464813,0.044380867216285556,-0.019999999552965164,-0.009999999776482582,0.019999999552965164,80.0,-3.7866999999999997,-38.5519706,4.8,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:49,Landing,0.07018768208681885,0.03141636190182755,-0.019999999552965164,-0.009999999776482582,0.019999999552965164,77.0,-3.7867002,-38.551970399999995,4.4,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:50,Landing,0.09497944013692931,0.10483680371446437,-0.019999999552965164,-0.009999999776482582,0.019999999552965164,77.0,-3.7867007999999998,-38.5519707,3.8,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:51,Landing,0.08078774980050649,0.024853094562076464,-0.019999999552965164,-0.009999999776482582,0.019999999552965164,73.0,-3.7867002,-38.5519703,3.1,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:52,Landing,0.0846548717173585,0.09558299355410145,-0.019999999552965164,-0.009999999776482582,0.019999999552965164,73.0,-3.7866993,-38.5519707,2.4,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:53,Landing,0.024853094607407356,0.08078774983135023,-0.019999999552965164,-0.009999999776482582,0.019999999552965164,70.0,-3.7866997999999996,-38.5519709,1.7,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:34:54,Landing,0.05657949308950382,0.14466579303848082,-0.019999999552965164,-0.009999999776482582,0.019999999552965164,70.0,-3.7866999,-38.5519715,1.0,-3.7866999999999997,-38.5519702,0.3240000009536743,-3.7867,-38.551971,5,,False,True,
02:35:04,,,,,,,,,,,-3.7866999999999997,-38.5519719,0.25,-3.7867,-38.551971,5,,,False,
02:35:05,,0.0942490867384022,0.07455928328665946,0.029999999329447746,0.009999999776482582,-0.08999999612569809,,-3.7867005999999996,-38.5519716,0.2,-3.7866999999999997,-38.5519719,0.25,-3.7867,-38.551971,5,,False,False,
02:35:06,,0.11110759482981283,0.09497943990689559,0.029999999329447746,0.009999999776482582,-0.08999999612569809,100.0,-3.7867007999999998,-38.5519716,0.3,-3.7866999999999997,-38.5519719,0.25,-3.7867,-38.551971,5,,False,False,
02:35:07,,0.13430715943077137,0.13011717235868064,0.029999999329447746,0.009999999776482582,-0.08999999612569809,100.0,-3.7867010999999997,-38.5519715,0.3,-3.7866999999999997,-38.5519719,0.25,-3.7867,-38.551971,5,,False,False,
02:35:08,,0.1422777466589229,0.11174710535448328,0.029999999329447746,0.009999999776482582,-0.08999999612569809,100.0,-3.786701,-38.5519718,0.3,-3.7866999999999997,-38.5519719,0.25,-3.7867,-38.551971,5,,False,False,
02:35:09,Arming,0.12009397549787153,0.06671695597630861,0.029999999329447746,0.009999999776482582,-0.08999999612569809,100.0,-3.7867005999999996,-38.5519719,0.3,-3.7866999999999997,-38.5519719,0.25,-3.7867,-38.551971,5,,False,False,
02:35:17,,,,,,,,,,,-3.7867009,-38.5519718,3.7860002517700195,-3.7867,-38.551971,5,,,False,
02:35:18,,0.14450676376839233,0.04712454308788595,0.009999999776482582,0.019999999552965164,0.17000000178813934,,-3.7867012,-38.5519715,3.3,-3.7867009,-38.5519718,3.7860002517700195,-3.7867,-38.551971,5,,False,True,
